Employee ID,Gender,Job Level after FY20 promotions,New hire FY20?,FY20 Performance Rating,Promotion in FY21?,In base group for Promotion FY21,Target hire balance,FY20 leaver?,In base group for turnover FY20,Department @01.07.2020,Leaver FY,Job Level after FY21 promotions,Last Department in FY20,FTE group,Time type,Department & JL group PRA status,Department & JL group for PRA,Job Level group PRA status,Job Level group for PRA,Time in Job Level @01.07.2020,Job Level before FY20 promotions,Promotion in FY20?,FY19 Performance Rating,Age group,Age @01.07.2020,Nationality 1,Region group: nationality 1,Broad region group: nationality 1,Last hire date,Years since last hire,Rand,RAND,GENDER,GRADE,FUNCTION,OC_RATE,PERFORM,Y_GRADE,AGE,Y_SERVIC,Nationality,Rank 2,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,1,2,3,4,5,6,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
466.0,Female,6 - Junior Officer,N,3.0,No,Yes,0.5,No,Y,Sales & Marketing,,6 - Junior Officer,Sales & Marketing,0.8,Part Time,Even,6 - Junior Officer & Sales & Marketing,Even,6 - Junior Officer,3.0,6 - Junior Officer,N,2.0,20 to 29,26.0,Switzerland,Switzerland,Switzerland,2017-04-01,3.0,0.275494993673247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467.0,Male,2 - Director,N,2.0,Yes,Yes,0.5,No,Y,Sales & Marketing,,1 - Executive,Sales & Marketing,Full Time,Full Time,Inconclusive,2 - Director & Sales & Marketing,Uneven - Men benefit,2 - Director,5.0,2 - Director,N,2.0,40 to 49,48.0,Switzerland,Switzerland,Switzerland,2015-04-01,5.0,0.9364759118741068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468.0,Male,1 - Executive,N,,No,No,0.5,Yes,Y,Strategy,FY20,,Strategy,Full Time,Full Time,,,,,2.0,1 - Executive,N,3.0,30 to 39,31.0,Switzerland,Switzerland,Switzerland,2013-04-01,7.0,0.8682226559415702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469.0,Male,6 - Junior Officer,N,2.0,No,Yes,0.5,No,Y,Sales & Marketing,,6 - Junior Officer,Sales & Marketing,Full Time,Full Time,Even,6 - Junior Officer & Sales & Marketing,Even,6 - Junior Officer,2.0,6 - Junior Officer,N,3.0,20 to 29,23.0,France,Europe,Europe,2018-04-01,2.0,0.0086075190210606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470.0,Female,6 - Junior Officer,N,2.0,No,Yes,0.5,No,Y,Operations,,6 - Junior Officer,Operations,Full Time,Full Time,Even,6 - Junior Officer & Operations,Even,6 - Junior Officer,3.0,6 - Junior Officer,N,3.0,20 to 29,24.0,Germany,Europe,Europe,2017-04-01,3.0,0.7977569016395117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471.0,Male,6 - Junior Officer,N,3.0,No,Yes,0.5,No,Y,Internal Services,,6 - Junior Officer,Internal Services,Full Time,Full Time,Even,6 - Junior Officer & Internal Services,Even,6 - Junior Officer,2.0,6 - Junior Officer,N,3.0,20 to 29,24.0,France,Europe,Europe,2018-04-01,2.0,0.5084881947430876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472.0,Male,6 - Junior Officer,N,2.0,No,Yes,0.5,No,Y,Internal Services,,6 - Junior Officer,Internal Services,Full Time,Full Time,Even,6 - Junior Officer & Internal Services,Even,6 - Junior Officer,2.0,6 - Junior Officer,N,3.0,20 to 29,23.0,Switzerland,Switzerland,Switzerland,2018-04-01,2.0,0.7045819083225304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473.0,Female,4 - Manager,N,2.0,Yes,Yes,0.5,No,Y,Operations,,3 - Senior Manager,Operations,Full Time,Full Time,Even,4 - Manager & Operations,Even,4 - Manager,3.0,4 - Manager,N,,40 to 49,49.0,Switzerland,Switzerland,Switzerland,2012-04-01,8.0,0.3008405988349579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474.0,Male,4 - Manager,N,3.0,No,Yes,0.5,No,Y,Sales & Marketing,,4 - Manager,Sales & Marketing,Full Time,Full Time,Uneven - Men benefit,4 - Manager & Sales & Marketing,Even,4 - Manager,3.0,4 - Manager,N,3.0,30 to 39,33.0,Switzerland,Switzerland,Switzerland,2013-04-01,7.0,0.3940979439417303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475.0,Female,6 - Junior Officer,N,2.0,No,Yes,0.5,No,Y,Sales & Marketing,,6 - Junior Officer,Sales & Marketing,0.7,Part Time,Even,6 - Junior Officer & Sales & Marketing,Even,6 - Junior Officer,3.0,6 - Junior Officer,N,3.0,20 to 29,25.0,France,Europe,Europe,2017-04-01,3.0,0.6285231180216356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476.0,Female,6 - Junior Officer,N,3.0,No,Yes,0.5,No,Y,Operations,,6 - Junior Officer,Operations,Full Time,Full Time,Even,6 - Junior Officer & Operations,Even,6 - Junior Officer,3.0,6 - Junior Officer,N,2.0,20 to 29,20.0,Germany,Europe,Europe,2017-04-01,3.0,0.2696255569028606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477.0,Female,2 - Director,N,2.0,Yes,Yes,0.5,No,Y,Internal Services,,1 - Executive,Internal Services,Full Time,Full Time,Inconclusive,2 - Director & Internal Services,Uneven - Men benefit,2 - Director,6.0,2 - Director,N,2.0,40 to 49,44.0,Switzerland,Switzerland,Switzerland,2014-04-01,6.0,0.4555384993656532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478.0,Female,6 - Junior Officer,Y,,No,No,0.5,No,N,Operations,,6 - Junior Officer,Operations,Full Time,Full Time,Even,6 - Junior Officer & Operations,Even,6 - Junior Officer,0.0,,N,,20 to 29,25.0,Switzerland,Switzerland,Switzerland,2020-04-01,0.0,0.1550404091330823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479.0,Male,6 - Junior Officer,N,4.0,No,No,0.5,Yes,Y,Operations,FY20,,Operations,Full Time,Full Time,,,,,3.0,6 - Junior Officer,N,4.0,50 to 59,53.0,Switzerland,Switzerland,Switzerland,2017-04-01,3.0,0.6851743669744688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480.0,Male,3 - Senior Manager,Y,,No,No,0.5,No,N,Sales & Marketing,,3 - Senior Manager,Sales & Marketing,Full Time,Full Time,Uneven - Men benefit,3 - Senior Manager & Sales & Marketing,Uneven - Men benefit,3 - Senior Manager,0.0,,N,,30 to 39,38.0,Switzerland,Switzerland,Switzerland,2020-04-01,0.0,0.3502117808872002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481.0,Male,3 - Senior Manager,N,2.0,No,Yes,0.5,No,Y,Internal Services,,3 - Senior Manager,Internal Services,Full Time,Full Time,Uneven - Men benefit,3 - Senior Manager & Internal Services,Uneven - Men benefit,3 - Senior Manager,2.0,3 - Senior Manager,N,3.0,30 to 39,37.0,Italy,Europe,Europe,2016-04-01,4.0,0.6728672877895229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482.0,Male,3 - Senior Manager,N,3.0,No,Yes,0.5,No,Y,Operations,,3 - Senior Manager,Operations,Full Time,Full Time,Even,3 - Senior Manager & Operations,Uneven - Men benefit,3 - Senior Manager,3.0,3 - Senior Manager,N,3.0,30 to 39,39.0,Switzerland,Switzerland,Switzerland,2011-04-01,9.0,0.6522977823247282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483.0,Female,6 - Junior Officer,N,3.0,No,No,0.5,Yes,Y,Operations,FY20,,Operations,0.5,Part Time,,,,,4.0,6 - Junior Officer,N,3.0,30 to 39,36.0,Italy,Europe,Europe,2016-04-01,4.0,0.8636310879467287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484.0,Male,1 - Executive,Y,,No,No,0.5,No,N,Strategy,,1 - Executive,Strategy,Full Time,Full Time,,,,,0.0,,N,,60 to 69,61.0,Japan,Asia Pacific,Elsewhere,2020-04-01,0.0,0.9808920989803244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485.0,Male,4 - Manager,N,3.0,No,Yes,0.5,No,Y,Operations,,4 - Manager,Operations,Full Time,Full Time,Even,4 - Manager & Operations,Even,4 - Manager,1.0,5 - Senior Officer,Y,1.0,30 to 39,34.0,Germany,Europe,Europe,2013-04-01,7.0,0.5487056416090959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486.0,Female,6 - Junior Officer,N,2.0,No,No,0.5,Yes,Y,Operations,FY20,,Operations,Full Time,Full Time,,,,,2.0,6 - Junior Officer,N,3.0,40 to 49,47.0,Germany,Europe,Europe,2018-04-01,2.0,0.7088851483273614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487.0,Female,4 - Manager,N,3.0,No,Yes,0.5,No,Y,Internal Services,,4 - Manager,Internal Services,Full Time,Full Time,Even,4 - Manager & Internal Services,Even,4 - Manager,1.0,5 - Senior Officer,Y,2.0,30 to 39,39.0,Italy,Europe,Europe,2015-04-01,5.0,0.7203011595716163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488.0,Female,6 - Junior Officer,N,2.0,No,Yes,0.5,No,Y,Sales & Marketing,,6 - Junior Officer,Sales & Marketing,Full Time,Full Time,Even,6 - Junior Officer & Sales & Marketing,Even,6 - Junior Officer,1.0,6 - Junior Officer,N,,20 to 29,26.0,Switzerland,Switzerland,Switzerland,2019-04-01,1.0,0.3404111421878605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489.0,Male,4 - Manager,Y,,No,No,0.5,No,N,Operations,,4 - Manager,Operations,Full Time,Full Time,Even,4 - Manager & Operations,Even,4 - Manager,0.0,,N,,30 to 39,30.0,Switzerland,Switzerland,Switzerland,2020-04-01,0.0,0.0999556458868671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490.0,Male,3 - Senior Manager,Y,,No,No,0.5,No,N,Finance,,3 - Senior Manager,Finance,Full Time,Full Time,Inconclusive,3 - Senior Manager & Finance,Uneven - Men benefit,3 - Senior Manager,0.0,,N,,30 to 39,33.0,Switzerland,Switzerland,Switzerland,2020-04-01,0.0,0.3082805573240482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491.0,Female,5 - Senior Officer,Y,,No,No,0.5,No,N,Internal Services,,5 - Senior Officer,Internal Services,Full Time,Full Time,Even,5 - Senior Officer & Internal Services,Even,5 - Senior Officer,0.0,,N,,30 to 39,33.0,United Kingdom,Europe,Europe,2020-04-01,0.0,0.0339664306902812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492.0,Male,2 - Director,N,1.0,No,Yes,0.5,No,Y,Sales & Marketing,,2 - Director,Sales & Marketing,Full Time,Full Time,Inconclusive,2 - Director & Sales & Marketing,Uneven - Men benefit,2 - Director,3.0,2 - Director,N,2.0,40 to 49,42.0,Switzerland,Switzerland,Switzerland,2012-04-01,8.0,0.7560996161281428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493.0,Male,4 - Manager,N,1.0,Yes,Yes,0.5,No,Y,Sales & Marketing,,3 - Senior Manager,Sales & Marketing,Full Time,Full Time,Uneven - Men benefit,4 - Manager & Sales & Marketing,Even,4 - Manager,2.0,4 - Manager,N,2.0,30 to 39,33.0,France,Europe,Europe,2016-04-01,4.0,0.9828569780559028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494.0,Female,6 - Junior Officer,N,4.0,No,Yes,0.5,No,Y,Sales & Marketing,,6 - Junior Officer,Sales & Marketing,Full Time,Full Time,Even,6 - Junior Officer & Sales & Marketing,Even,6 - Junior Officer,3.0,6 - Junior Officer,N,3.0,20 to 29,27.0,Sweden,Europe,Europe,2017-04-01,3.0,0.7270702045958732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495.0,Female,6 - Junior Officer,N,2.0,No,Yes,0.5,No,Y,Operations,,6 - Junior Officer,Operations,Full Time,Full Time,Even,6 - Junior Officer & Operations,Even,6 - Junior Officer,3.0,6 - Junior Officer,N,3.0,20 to 29,22.0,Switzerland,Switzerland,Switzerland,2017-04-01,3.0,0.1560213774889108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496.0,Male,6 - Junior Officer,N,4.0,No,Yes,0.5,No,Y,Sales & Marketing,,6 - Junior Officer,Sales & Marketing,Full Time,Full Time,Even,6 - Junior Officer & Sales & Marketing,Even,6 - Junior Officer,3.0,6 - Junior Officer,N,3.0,20 to 29,25.0,Germany,Europe,Europe,2017-04-01,3.0,0.674002895783064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497.0,Female,5 - Senior Officer,N,2.0,No,Yes,0.5,No,Y,Operations,,5 - Senior Officer,Operations,0.9,Part Time,Even,5 - Senior Officer & Operations,Even,5 - Senior Officer,2.0,5 - Senior Officer,N,3.0,30 to 39,32.0,Austria,Europe,Europe,2011-04-01,9.0,0.0240251462328753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498.0,Male,6 - Junior Officer,N,2.0,No,Yes,0.5,No,Y,Sales & Marketing,,6 - Junior Officer,Sales & Marketing,Full Time,Full Time,Even,6 - Junior Officer & Sales & Marketing,Even,6 - Junior Officer,2.0,6 - Junior Officer,N,3.0,20 to 29,21.0,Canada,Americas,Elsewhere,2018-04-01,2.0,0.8085748460935773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499.0,Male,3 - Senior Manager,N,2.0,No,Yes,0.5,No,Y,Finance,,3 - Senior Manager,Finance,Full Time,Full Time,Inconclusive,3 - Senior Manager & Finance,Uneven - Men benefit,3 - Senior Manager,1.0,4 - Manager,Y,1.0,40 to 49,42.0,Spain,Europe,Europe,2016-04-01,4.0,0.5423438103858478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500.0,Male,4 - Manager,N,2.0,Yes,Yes,0.5,No,Y,Sales & Marketing,,3 - Senior Manager,Sales & Marketing,Full Time,Full Time,Uneven - Men benefit,4 - Manager & Sales & Marketing,Even,4 - Manager,9.0,4 - Manager,N,3.0,30 to 39,39.0,Switzerland,Switzerland,Switzerland,2011-04-01,9.0,0.8296029189828333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2850179015058208,Male,1 - Junior Officer,Operations,1.0,2.0,1.0,48.0,6.0,Spain,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4627939446245618,Female,3 - Manager,Sales & Marketing,1.0,2.0,3.0,29.0,1.0,Germany,320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5674027844567148,Male,5 - Director,Strategy,1.0,3.0,1.0,31.0,5.0,Switzerland,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1650374882064017,Male,3 - Manager,HR,1.0,3.0,1.0,27.0,1.0,Germany,153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.612782938819925,Female,1 - Junior Officer,Sales & Marketing,1.0,3.0,4.0,36.0,1.0,Switzerland,460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7015465861155575,Male,3 - Manager,Internal Services,1.0,2.0,3.0,49.0,0.0,Switzerland,339.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0616294745137685,Male,4 - Senior Manager,Operations,1.0,2.0,3.0,47.0,0.0,Italy,335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5447157882845254,Female,2 -  Senior Officer,HR,1.0,2.0,2.0,44.0,7.0,Switzerland,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8098222043506846,Male,1 - Junior Officer,Sales & Marketing,1.0,2.0,3.0,43.0,4.0,United States,356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2688484774537064,Male,1 - Junior Officer,Internal Services,1.0,2.0,1.0,58.0,3.0,Switzerland,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6045687907466935,Male,3 - Manager,Operations,1.0,2.0,5.0,49.0,9.0,Switzerland,463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1927318305820847,Male,2 -  Senior Officer,Strategy,1.0,2.0,3.0,43.0,7.0,France,341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2835173127696614,Male,2 -  Senior Officer,Operations,1.0,2.0,3.0,29.0,5.0,Germany,397.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1735124497755784,Male,1 - Junior Officer,Operations,1.0,3.0,4.0,46.0,1.0,Switzerland,448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2564640140845583,Male,1 - Junior Officer,Internal Services,1.0,3.0,2.0,56.0,3.0,France,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4602603668331083,Male,3 - Manager,Strategy,1.0,2.0,3.0,41.0,5.0,Germany,249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5626567951441129,Male,1 - Junior Officer,Operations,1.0,2.0,1.0,48.0,8.0,Switzerland,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6478328655736985,Female,2 -  Senior Officer,Operations,0.8,3.0,0.0,29.0,4.0,Italy,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5130029515897415,Male,2 -  Senior Officer,Sales & Marketing,1.0,3.0,1.0,38.0,1.0,Switzerland,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9088073740537128,Male,2 -  Senior Officer,Operations,1.0,2.0,2.0,28.0,8.0,Germany,193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2578302405338658,Male,4 - Senior Manager,Strategy,1.0,3.0,1.0,34.0,1.0,Switzerland,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6643943104481437,Male,1 - Junior Officer,Sales & Marketing,1.0,3.0,3.0,55.0,5.0,Switzerland,403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0408824336556126,Male,5 - Director,Internal Services,1.0,2.0,1.0,43.0,1.0,Switzerland,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0855403802751439,Male,2 -  Senior Officer,Sales & Marketing,1.0,2.0,1.0,36.0,6.0,United Kingdom,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7473565149495058,Male,3 - Manager,Operations,1.0,2.0,3.0,29.0,6.0,France,308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9701521517438711,Male,1 - Junior Officer,Internal Services,1.0,3.0,0.0,55.0,5.0,Switzerland,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.839754678946368,Male,2 -  Senior Officer,Internal Services,1.0,2.0,2.0,35.0,4.0,Switzerland,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8075131558019601,Male,2 -  Senior Officer,Sales & Marketing,1.0,3.0,0.0,53.0,4.0,Italy,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9450464163469268,Female,2 -  Senior Officer,Finance,1.0,2.0,3.0,51.0,4.0,Italy,364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.593476141992635,Male,1 - Junior Officer,Operations,1.0,3.0,3.0,61.0,8.0,Switzerland,412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8682838773626997,Male,1 - Junior Officer,Operations,1.0,2.0,2.0,52.0,7.0,Switzerland,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5065922017040493,Male,4 - Senior Manager,Sales & Marketing,1.0,2.0,3.0,37.0,8.0,Switzerland,269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8496006488949893,Male,3 - Manager,Sales & Marketing,1.0,3.0,3.0,58.0,6.0,Germany,309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6092277762803753,Female,3 - Manager,Internal Services,1.0,2.0,3.0,29.0,6.0,Switzerland,277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1768840052672591,Male,2 -  Senior Officer,Internal Services,1.0,3.0,1.0,35.0,1.0,Switzerland,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4279678233035179,Male,4 - Senior Manager,Sales & Marketing,1.0,2.0,1.0,35.0,5.0,Portugal,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7951682761685133,Male,1 - Junior Officer,Operations,1.0,3.0,4.0,40.0,8.0,Switzerland,433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2032391540245478,Male,1 - Junior Officer,Operations,1.0,3.0,3.0,48.0,0.0,Italy,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6369661398673657,Male,2 -  Senior Officer,Internal Services,1.0,2.0,0.0,46.0,5.0,Switzerland,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0427460195892098,Male,1 - Junior Officer,Operations,1.0,3.0,0.0,49.0,1.0,Germany,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.851049192751107,Male,1 - Junior Officer,Operations,1.0,3.0,2.0,40.0,5.0,France,224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9588051136567032,Male,1 - Junior Officer,Operations,1.0,3.0,2.0,53.0,2.0,Switzerland,211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8401627455622401,Male,4 - Senior Manager,Operations,1.0,2.0,1.0,33.0,2.0,Switzerland,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082536781436714,Male,1 - Junior Officer,Sales & Marketing,1.0,2.0,3.0,40.0,8.0,Italy,291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.589869510290188,Male,5 - Director,Internal Services,1.0,2.0,8.0,43.0,9.0,Switzerland,495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9331557540049458,Male,1 - Junior Officer,Internal Services,1.0,3.0,1.0,28.0,9.0,France,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6344732089645606,Female,3 - Manager,HR,1.0,3.0,3.0,46.0,4.0,France,330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4571288742620073,Male,1 - Junior Officer,Operations,1.0,2.0,2.0,53.0,9.0,France,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6069490934064691,Female,1 - Junior Officer,HR,1.0,2.0,3.0,59.0,9.0,Switzerland,331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6617203955907934,Male,1 - Junior Officer,Operations,1.0,2.0,1.0,29.0,9.0,Austria,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7763829534538766,Male,3 - Manager,Operations,1.0,3.0,7.0,31.0,8.0,Switzerland,491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2348191261875365,Male,3 - Manager,Sales & Marketing,1.0,2.0,3.0,26.0,8.0,France,264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4911321702672765,Male,2 -  Senior Officer,Sales & Marketing,1.0,3.0,5.0,44.0,8.0,Switzerland,472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0652715178518906,Male,3 - Manager,Operations,1.0,4.0,3.0,55.0,8.0,Switzerland,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5164172557244481,Male,1 - Junior Officer,Sales & Marketing,1.0,2.0,3.0,45.0,8.0,Switzerland,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
